property_url,text,full_street_line,city,state,zip_code,Latitude,Longitude,neighborhoods,county,primary_photo,nearby_crimes,rent_price,id,crime_score,beds,bath,sqft,url,lat,long,restaurant,grocery,cafe,park,school,hospital,parking,Area,Morning Rate,Afternoon Rate,Evening Rate,parking_cost
https://www.realtor.com/realestateandhomes-detail/M9398955722?listing_status=rental,"Quiet neighborhood, beautiful views, unique outdoor feel! Designed by a local architect with roots in Capitol Hill, Yardhouse is a thoughtfully designed building that mixes natural elements and modern architecture. Much more than a boutique apartment community, Yardhouse builds on the style and character of Capitol Hill. It's a place to call home in the city you love. Apartments feature designer kitchens, quartz counter-tops, and natural strand bamboo flooring in every unit. Large bay windows and sliding wooden panel window covers for privacy and ventilation. Yardhouse is centered around community spaces. The private courtyard welcomes residents home to a community-sized building. With dining areas and views of Puget Sound, Downtown, and the Space Needle, the rooftop allows residents to entertain and relax in the city.",1406 E Republican St,Seattle,WA,98112,47.623322,-122.314323,"Capitol Hill, Broadway, Highlands",King,http://ar.rdcpix.com/326926c7166225e02b8e7892b5a2db30c-f3340536383od-w480_h360_x2.webp?w=1080&q=75,882,2360.0,M9398955722,26.39138241,1.0,1.0,560,https://www.realtor.com/realestateandhomes-detail/M9398955722?listing_status=rental,47.623322,-122.314323,20,4,20,20,20,3,20,15th Avenue E,2.0,3.5,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M1912532208?listing_status=rental,"Stylish and contemporary, Mark on 8th Apartments stands proud in the heart of Seattle's South Lake Union. Stylish and contemporary, Mark on 8th Apartments stands proud in the heart of Seattle's South Lake Union. Our apartment homes beautifully finished with quartz counters, subway tile backsplashes and stainless steel appliances. Throughout the entire community, residents have access to a stunning collection of amenities that match the appeal and charms of Seattle living. Relax in the cozy resident lounges, work-out in the 24-hour fitness center and socialize with friends atop the rooftop deck while admiring the views of iconic Space Needle. Reserved Underground parking is available but Mark on 8th Apartments is also conveniently close to transit routes and the South Lake Union Streetcar. Experience the very best of Seattle living here at Mark on 8th Apartments.",285 8th Ave N,Seattle,WA,98109,47.620712,-122.341454,"Cascade, South Lake Union",King,http://ar.rdcpix.com/ed357b7fda96579539dc29461c7e913fc-f3190543601od-w480_h360_x2.webp?w=1080&q=75,1061,2092.5,M1912532208,31.74745661,1.0,,"436 - 1,084",https://www.realtor.com/realestateandhomes-detail/M1912532208?listing_status=rental,47.620712,-122.341454,20,3,20,20,16,9,20,Denny Triangle - North,2.0,6.0,2.5,35.0
https://www.realtor.com/realestateandhomes-detail/M1522102463?listing_status=rental,"Located in Seattle's charming neighborhood of Magnolia, Gilmanor offers a distinctive living experience with convenient access to many shopping, dining, and entertainment venues. Known for its central location and inviting design, Gilmanor features a variety of appealing amenities and welcoming interiors. Each apartment home is thoughtfully designed to prioritize comfort and functionality while incorporating unique elements that add personality to every residence. At Gilmanor, residents can immerse themselves in a lifestyle filled with convenience and leisure. Explore the eclectic shops at Magnolia Village, indulge in delicious cuisine at local eateries, or enjoy the natural beauty at Discovery Park. The nearby Magnolia Boulevard offers stunning views perfect for a scenic walk or bike ride. Gilmanor is more than just a place to live it's a community where relaxation and recreation thrive harmoniously. Residents enjoy exclusive access to amenities such as gas fireplaces, private balconies, newly renovated interiors with spacious floor plans, on-site laundry and intercom entry system. With a prime location in Magnolia, Gilmanor provides effortless access to both major employers as well as the urban excitement of downtown Seattle and the serene charm of Magnolia. Elevate your lifestyle at Gilmanor, where every day unfolds with the finest Magnolia has to offer. Embrace the opportunity to call this community your home. Contact AGM Real Estate today to arrange a tour and take the first step toward your new, extraordinary life at Gilmanor.",4051 Gilman Ave W,Seattle,WA,98199,47.656736,-122.387937,"Magnolia, Lawton Park",King,http://ar.rdcpix.com/44fc86e7d793e4955c49dfda8935c542c-f1431048308od-w480_h360_x2.webp?w=1080&q=75,116,2250.0,M1522102463,3.470975464,1.0,1.0,609,https://www.realtor.com/realestateandhomes-detail/M1522102463?listing_status=rental,47.656736,-122.387937,18,0,7,7,8,0,3,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M1203396264?listing_status=rental,"Historic Charm Modern Style! Established in 1927, displays thoughtful and unique architectural charm throughout. Near the University of Washington! Near Ravenna Park. Experience the perfect blend of modern amenities and historic charm in this ideal location with easy access to restaurants and public transportation. This renovated Studio apartment features: -Stainless steel appliances -New Countertops and Cabinets -Newer flooring -High Ceilings -Nice Open layout, 500 total sq ft! -Lots of closet space -Amazing Unique old world charm details throughout. Washer/Dryer in apartment Parking: Street Parking or Spaces Available 1/2 a block away. Lease Details: - Deposit: $1000 - Landlord Liability Insurance Required: $15/month (if not provided) - Utilities: Ratio Utility Billing System (RUBS) - Lease Length: 9-12 Months Please see our screening criteria here and how to apply for this unit:",5234 University Way NE,Seattle,WA,98105,47.667459,-122.312684,"University District, University Heights, Northeast Seattle, The Ave",King,http://ar.rdcpix.com/4294e85d07a2d5c623ea638d21a474bbc-f975796396od-w480_h360_x2.webp?w=1080&q=75,1193,1475.0,M1203396264,35.69718731,1.0,1.0,500,https://www.realtor.com/realestateandhomes-detail/M1203396264?listing_status=rental,47.667459,-122.312684,20,4,20,20,20,3,20,University District - Core,1.0,5.5,3.0,42.0
https://www.realtor.com/realestateandhomes-detail/M1203396264?listing_status=rental,Phone Extension:1,5234 University Way NE,Seattle,WA,98105,47.667459,-122.312684,"University District, University Heights, Northeast Seattle, The Ave",King,http://ar.rdcpix.com/b7baa6a9b6fa30cfde830d45c5e36b02c-f1606551789od-w480_h360_x2.webp?w=1080&q=75,1193,1475.0,M1203396264,35.69718731,1.0,1.0,500,https://www.realtor.com/realestateandhomes-detail/M1203396264?listing_status=rental,47.667459,-122.312684,20,4,20,20,20,3,20,University District - Core,1.0,5.5,3.0,42.0
https://www.realtor.com/realestateandhomes-detail/M1856137252?listing_status=rental,"Welcome to this stunning, fully restored apartment, nestled in the heart of Eastlake Ave, just moments away from the vibrant South Lake Union. This exquisite residence combines modern luxury with historic charm, offering a unique living experience in one of the city's most sought-after neighborhoods. Our thoughtfully updated apartments feature dishwashers, in-unit washer and dryer combos, and a high-tech entry system for secure and easy access. The Monarch Apartments on Eastlake Ave embody the perfect blend of elegance, comfort, and convenience. Dont miss the opportunity to make this remarkable residence your new home. Contact us today to schedule a private viewing and experience the allure of this prime location firsthand.",1816 Eastlake Ave E Apt 103,Seattle,WA,98102,47.63544,-122.325061,"Cascade, Eastlake",King,http://ap.rdcpix.com/78f133455e2e8f8c5ed2a6edecd1e377l-m3827318027od-w480_h360_x2.webp?w=1080&q=75,276,1599.0,M1856137252,8.258527828,1.0,1.0,550,https://www.realtor.com/realestateandhomes-detail/M1856137252?listing_status=rental,47.63544,-122.325061,20,2,6,20,14,0,20,Capitol Hill - North,1.0,4.5,4.0,56.0
https://www.realtor.com/realestateandhomes-detail/M1856137252?listing_status=rental,"Welcome to this stunning, fully restored apartment, nestled in the heart of Eastlake Ave, just moments away from the vibrant South Lake Union. This exquisite residence combines modern luxury with historic charm, offering a unique living experience in one of the city's most sought-after neighborhoods. Our thoughtfully updated apartments feature dishwashers, in-unit washer and dryer combos, and a high-tech entry system for secure and easy access. The Monarch Apartments on Eastlake Ave embody the perfect blend of elegance, comfort, and convenience. Dont miss the opportunity to make this remarkable residence your new home. Contact us today to schedule a private viewing and experience the allure of this prime location firsthand.",1816 Eastlake Ave E Apt 202,Seattle,WA,98102,47.63544,-122.325061,"Cascade, Eastlake",King,http://ap.rdcpix.com/8ddefe191bafee7b5171c20c398e3e7dl-m2828868608od-w480_h360_x2.webp?w=1080&q=75,276,2299.0,M1856137252,8.258527828,1.0,1.0,550,https://www.realtor.com/realestateandhomes-detail/M1856137252?listing_status=rental,47.63544,-122.325061,20,2,6,20,14,0,20,Capitol Hill - North,1.0,4.5,4.0,56.0
https://www.realtor.com/realestateandhomes-detail/M1243564120?listing_status=rental,,14051 32nd Ave NE,Seattle,WA,98125,47.731647,-122.29425,"Lake City, Olympic Hills",King,http://ar.rdcpix.com/e3c132b9cdfd055e2c87f6a4681135fbc-f1456228164od-w480_h360_x2.webp?w=1080&q=75,291,1650.0,M1243564120,8.707360862,2.0,1.0,764,https://www.realtor.com/realestateandhomes-detail/M1243564120?listing_status=rental,47.731647,-122.29425,13,1,2,3,9,0,2,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M1625849562?listing_status=rental,"Experience the best of city living in this amazing 1-bedroom, 1-bathroom condo nestled in the heart of Seattle's vibrant Capitol Hill neighborhood! This 620 sq ft end unit offers a comfortable and convenient lifestyle with a fantastic location just a short walk from Amazon offices, next to the Microsoft Connector and the best of Capitol Hill's dining, entertainment, and shopping. This unit is perfect for those seeking a comfortable and convenient lifestyle, with features including: - Updated kitchen: Prepare delicious meals in this modern kitchen, complete with sleek stainless steel appliances. - Hardwood floors: Beautiful hardwood floors flow throughout the unit, adding a touch of elegance and warmth. - Washer and dryer in unit: Enjoy the convenience of a washer and dryer right in your unit, saving you trips to the laundromat. - Lots of storage: Four closets provide ample space for all your belongings, keeping your living space clutter-free. - Private balcony: Step out onto your private balcony to unwind after a long day and soak in the city views, including spectacular firework displays on special occasions. - South-west facing: Enjoy abundant natural sunlight streaming through your windows throughout the day, creating a bright and cheerful atmosphere. - Pet-friendly: This unit welcomes your furry companions, so you can enjoy Seattle living with your beloved pet. - Utilities included: Water, trash and sewage are included in the rent, simplifying your monthly expenses. - As an end unit, this condo offers added privacy and a quieter living experience. Beyond the unit itself, you'll love the vibrant Capitol Hill neighborhood. You'll be just steps away from: - The best of Capitol Hill's dining and nightlife: Explore a diverse range of restaurants, bars, and cafes, all within a 5-10 minute walk. - Convenient shopping: QFC is just a 5-minute walk away for your everyday grocery needs, and Whole Foods is a 15-minute walk for a wider selection of organic and specialty items. - Arts and entertainment: Catch a show at the historic Paramount Theater, just 4 blocks from your doorstep. - Easy access to transportation: The light rail station is only 3 blocks away, providing quick and easy access to downtown Seattle and beyond. Major bus lines are also nearby, offering convenient transportation options throughout the city. - Amazon and Facebook offices: Enjoy a convenient 15-20 minute walk to Amazon offices, making this condo an ideal choice for Amazon employees. - Microsoft Connector: 2 blocks from the Microsoft Connector that pass through Cap Hill Lease Terms: Rent: $2, 200/month Security deposit: $1200 Dedicated parking: Parking is available : $200/month. Available: February 8th, 2025 Lease Term: 12 months Water and trash are included in the rent. Don't miss out on this fantastic opportunity to live in the heart of Capitol Hill! Contact Anshul Bhatnagar to schedule a viewing or for any inquiries.",1700 Bellevue Ave Unit 304,Seattle,WA,98122,47.616491,-122.326436,"Capitol Hill, Broadway",King,http://ap.rdcpix.com/97975650a6309ba2d929e80685c8a5fel-m2208610198od-w480_h360_x2.webp?w=1080&q=75,2054,2200.0,M1625849562,61.46020347,1.0,1.0,620,https://www.realtor.com/realestateandhomes-detail/M1625849562?listing_status=rental,47.616491,-122.326436,20,4,20,20,20,20,20,12th Avenue,1.0,3.0,5.5,77.0
https://www.realtor.com/realestateandhomes-detail/M2051096919?listing_status=rental,,704 E Thomas St,Seattle,WA,98102,47.621333,-122.3228,"Capitol Hill, Broadway",King,,1795,1350.0,M2051096919,53.71035308,1.0,1.0,540,https://www.realtor.com/realestateandhomes-detail/M2051096919?listing_status=rental,47.621333,-122.3228,20,1,20,20,20,7,20,Capitol Hill - North,1.0,4.5,4.0,56.0
https://www.realtor.com/realestateandhomes-detail/M9871411847?listing_status=rental,"A fun affordable intergenerational community in Seattle At the heart of every small town is a town square where communities gather, celebrate, support, and help one another. Northaven is the town square, a place where neighbors of all ages become friends. Nook provides you with the opportunity to join residents of Northaven Senior Living in a connected living experience. Sharing amenities, fun engaging activities, and learning experiences. A pet-friendly, affordable apartment community located just north of downtown Seattle, Nook at Northaven consists of studio, one-, and two-bedroom homes for residents earning 60-80 of Seattle area median income.",11057 8th Ave NE,Seattle,WA,98125,47.710316,-122.321114,"Northgate, Pinehurst",King,http://ar.rdcpix.com/08333c2b322f8eb5240a1410ea3e0dcac-f2744418235od-w480_h360_x2.webp?w=1080&q=75,856,1618.0,M9871411847,25.61340515,1.0,,334 - 773,https://www.realtor.com/realestateandhomes-detail/M9871411847?listing_status=rental,47.710316,-122.321114,20,2,11,8,15,2,16,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M2643356839?listing_status=rental,Two Week Free - Look and Lease! Apply within 24 hours.,918 N 103rd St,Seattle,WA,98133,47.703823,-122.346475,"Greenwood, Northwest Seattle, North Park",King,http://ar.rdcpix.com/17de5156cf81fad320b1a44c52cc3259c-f791087608od-w480_h360_x2.webp?w=1080&q=75,484,1147.0,M2643356839,14.4823459,1.0,1.0,225 - 300,https://www.realtor.com/realestateandhomes-detail/M2643356839?listing_status=rental,47.703823,-122.346475,20,1,5,13,17,0,2,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M9865770750?listing_status=rental,,308 Melrose Ave E,Seattle,WA,98102,47.621162,-122.32769,"Capitol Hill, Broadway",King,http://ar.rdcpix.com/2c224dd8b1fe4ef26914fbcf551a0ddbc-f511832897od-w480_h360_x2.webp?w=1080&q=75,1641,1697.5,M9865770750,49.10233393,1.0,1.0,400 - 700,https://www.realtor.com/realestateandhomes-detail/M9865770750?listing_status=rental,47.621162,-122.32769,20,2,20,20,20,4,20,Capitol Hill - North,1.0,4.5,4.0,56.0
https://www.realtor.com/realestateandhomes-detail/M1721960079?listing_status=rental,"2 yr old building, elegant finishes, security building. Park across the street for outdoor relaxing Street parking, Washer and dryer in each unit Street parking, the studio units have 2 burner stovetop , no stove and shower no tub 1 bdrms have full bath and full size range and dishwasher Contact Lisa Dankers 206-953-6890 or ldankers gmail.com",9545 Ashworth Ave N,Seattle,WA,98103,47.699181,-122.340045,"North College Park, Northgate",King,http://ar.rdcpix.com/89738c01ff872be5b5045c310cc2238ac-f994120705od-w480_h360_x2.webp?w=1080&q=75,338,1295.0,M1721960079,10.11370437,1.0,1.0,328,https://www.realtor.com/realestateandhomes-detail/M1721960079?listing_status=rental,47.699181,-122.340045,19,2,4,10,20,2,11,Fremont,1.0,6.0,6.5,91.0
https://www.realtor.com/realestateandhomes-detail/M1217517429?listing_status=rental,"One Month Free on select floorplans! Welcome to the Thunderbird apartments, this community is located in the Junction neighborhood of West Seattle and is walking distance to a wide variety of restaurants and businesses. At the Thunderbird, we have reserved parking, storage units, a brand new laundry facility, and a beautiful community courtyard.",4821 Fauntleroy Way SW,Seattle,WA,98116,47.558727,-122.381862,"West Seattle, Fairmount Park",King,http://ar.rdcpix.com/5b0ae047ea6e4bf60e5e73dcadd76834c-f2034143669od-w480_h360_x2.webp?w=1080&q=75,641,1462.0,M1217517429,19.18013166,1.0,1.0,600,https://www.realtor.com/realestateandhomes-detail/M1217517429?listing_status=rental,47.558727,-122.381862,20,3,20,12,16,4,20,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M1090475628?listing_status=rental,"Living at 2300 Elliott. Experience the best of Seattle living at 2300 Elliott Apartments, where you'll soak in breathtaking views of Elliott Bay and the Olympic Mountains. Conveniently situated just a block away from the waterfront and a short four blocks from Pike Place Market, you'll find endless opportunities for shopping, dining, and exploration right at your fingertips. Stay active with our on-site fitness center or relax on our stunning rooftop deck. The sense of wonder, comfort, and camaraderie at 2300 Elliott is truly unparalleled a living experience that defies description.",2300 Elliott Ave,Seattle,WA,98121,47.61246,-122.348359,"Downtown Seattle, Belltown",King,http://ar.rdcpix.com/f92f6aa64c9fa1db417e96d301c49402c-f910689288od-w480_h360_x2.webp?w=1080&q=75,1506,2412.5,M1090475628,45.06283662,1.0,,430 - 925,https://www.realtor.com/realestateandhomes-detail/M1090475628?listing_status=rental,47.61246,-122.348359,20,4,20,20,13,8,20,Belltown - North,1.0,2.0,1.5,21.0
https://www.realtor.com/realestateandhomes-detail/M1166908076?listing_status=rental,"1 Month Free Rent Special Nestled on a beautiful corner lot, Washington Irving Apartments are located on East Howell Street 13th Ave. Centrally located near entertainment, restaurants, Cal Anderson Park and more. Wheelchair Access Top Floor Hardwood Floors Granite Countertops Walk-In Closet Dishwasher Equal Housing Opportunity prices are subject to change weekly",1305 E Howell St,Seattle,WA,98122,47.617276,-122.315187,"Capitol Hill, Broadway",King,http://ar.rdcpix.com/7845ff8d75ef6c8ba97c79d3c14b0229c-f1493160036od-w480_h360_x2.webp?w=1080&q=75,1617,1495.0,M1166908076,48.38420108,1.0,1.0,527,https://www.realtor.com/realestateandhomes-detail/M1166908076?listing_status=rental,47.617276,-122.315187,20,5,20,20,20,10,20,12th Avenue,1.0,3.0,5.5,77.0
https://www.realtor.com/realestateandhomes-detail/M9976775523?listing_status=rental,"Queensborough Apartments 101 W Olympic Pl. Seattle, WA 98118 Neighborhood: Queen Anne A legacy residential living environment with personal attention for your comfort in an English atmosphere. Built in 1950 by Seattle Master Builder, V.O. Stringfellow with keen detail to sound reduction featuring player walls on steel mesh, The Queensborough was built to last the test of team. Since the original development, The Queensborough has been proudly owned by the Stringfellow Family, with the family Crest and mural on the Scottish countryside to pay homage to the legacy they have provided. Situated on Queen Anne's South Slope, the recurring slogan has been ""What everyone talks about is what we overlook...it is spectacular!"" With impressive views of Downtown Seattle, Puget Sound, Mt. Rainer, the Cascades and Olympic mountains, Seattle Center featuring the Space Needle. Each evening offers breathtaking sunsets from our gorgeous 10,000 square foot roof top or select homes. Within easy walking distance of the Seattle Center and Space Needle, theaters, concerts, sports, SIFF Film Center and festivals-entertainment and dining is just moments away. The Queensborough units are spacious floorpans that maintain the classic design of this iconic property. We have multiple layouts available that range in size, finishing, floor, view and price. Every unit has a full size kitchen, bathroom, living room and bedroom. Some units have a separate dining area and walk in closet. We pride ourselves in maintaining a very clean and presentable property that you can call home. Please contact us to discuss with our leasing agent what is the best fit to accommodate what you are looking for in a home here at the Queensborough. Hardwood Floors On Site Laundry Facilities Balcony / Patio / Deck Elevator Garage Parking Near Public Transportation Controlled Access",101 W Olympic Pl,Seattle,WA,98119,47.626431,-122.358376,"Queen Anne, Lower Queen Anne",King,http://ar.rdcpix.com/faab3755a5230af2b55c771556c8cbb5c-f2243573191od-w480_h360_x2.webp?w=1080&q=75,889,1662.5,M9976775523,26.60083782,1.0,1.0,423 - 694,https://www.realtor.com/realestateandhomes-detail/M9976775523?listing_status=rental,47.626431,-122.358376,20,1,20,20,20,2,20,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M9030320272?listing_status=rental,"Cascara lets the outdoors in, with apartments inspired by Seattle's stunning alpine beauty. Find yourself visually immersed in the Northwest's natural world, with all the comforts of home on the trail. From our woodsy community basecamp to our starlit co-working spaces and hiking-inspired fitness lounge, every design detail reflects a love of the great outdoors.",225 Broadway,Seattle,WA,98122,47.603985,-122.320961,"Downtown Seattle, Yesler Terrace",King,http://ar.rdcpix.com/1108c1fc12c2a286011786afe5f761a0c-f25930475od-w480_h360_x2.webp?w=1080&q=75,1425,2851.5,M9030320272,42.63913824,1.0,,"464 - 1,311",https://www.realtor.com/realestateandhomes-detail/M9030320272?listing_status=rental,47.603985,-122.320961,20,10,20,20,20,20,20,12th Avenue,1.0,3.0,5.5,77.0
https://www.realtor.com/realestateandhomes-detail/M1912457676?listing_status=rental,"We offer Self-Guided Tours by Appointment Only. Escape the ordinary at 8th Republican apartments in Seattle, WA. Here, you can experience the best creature comforts that Seattle apartment living has to offer, with cutting-edge design, modern features, and ultra-luxe finishes. Located in the heart of the buzzing South Lake Union neighborhood, 8th Republican puts you at the center of it all with a location that allows you to walk or bike just about anywhere (including nearby Amazon headquarters). Each studio, 1-, and 2-bedroom apartment and townhome-style residence combines high-end touches with rugged Northwest influences. Polished concrete, raw steel, and reclaimed wood create a sleek aesthetic, while floor-to-ceiling windows provide beautiful views to round out the industrial elegance. Our pet-friendly apartments also feature energy-efficient appliances and hardwood-style vinyl floors, creating an urban living experience that is both stylish and sustainably minded. 8th Republican provides next-level community amenities like a scenic rooftop terrace, a lounge with fireplace, and convenient bike parking and storage. Even pets get a dose of special treatment at our community dog wash. If you are looking to enhance your lifestyle with smart, comfortable living, 8th Republican is the place to do it. The City of Seattle's Renter's Handbook, available here, summarizes the rental regulations and outlines the obligations and responsibilities of both tenants and landlords. A paper copy is available from the Leasing Office upon request. This community does not accept reusable (portable) tenant screening reports.",430 8th Ave N,Seattle,WA,98109,47.622716,-122.340687,"Cascade, South Lake Union",King,http://ar.rdcpix.com/9af6cbd5399b9edbc9c3538a46db51fec-f111750172od-w480_h360_x2.webp?w=1080&q=75,785,2233.0,M1912457676,23.48892879,1.0,2.0,"572 - 1,616",https://www.realtor.com/realestateandhomes-detail/M1912457676?listing_status=rental,47.622716,-122.340687,20,2,20,20,15,6,20,Denny Triangle - North,2.0,6.0,2.5,35.0
https://www.realtor.com/realestateandhomes-detail/M9703326570?listing_status=rental,"One, two, and three bedroom vintage charm apartments in the heart of capitol hill, Seattle.",320 Summit Ave E,Seattle,WA,98102,47.621487,-122.324944,"Capitol Hill, Broadway",King,http://ar.rdcpix.com/d76c9678d4986c219374500286ab17d2c-f2428995523od-w480_h360_x2.webp?w=1080&q=75,1974,1695.0,M9703326570,59.06642729,1.0,1.0,600,https://www.realtor.com/realestateandhomes-detail/M9703326570?listing_status=rental,47.621487,-122.324944,20,2,20,20,20,6,20,Capitol Hill - North,1.0,4.5,4.0,56.0
https://www.realtor.com/realestateandhomes-detail/M2159938998?listing_status=rental,"Bright STUDIO unit coming available in this classic 1920'S Capitol Hill brick. These highly sought-after apartments offer hardwood floors, high ceilings, built-in storage, ample closet spaces, and eat-in kitchens. Approximately 515 SQFT. Common laundry-area. Please inquire as to the availability of storage and/or parking. The Fairhome is located on Seattle's ""Millionaire's Row"" -- 14th Ave E, south of Volunteer Park. The building is just 1 block from the retail, grocery stores, restaurants, and coffee shops that line 15th Ave E and just a short walk to Broadway. RENT: $1575 per month Tenant pays all utilities (w/s/g allocated by number of tenants) $900 security deposit Last Month Rent deposit required No Smoking/ No Pets photos might not be of actual unit available but are representative of the general look of units at this property",615 14th Ave E,Seattle,WA,98112,47.624782,-122.314949,"Capitol Hill, Broadway",King,http://ar.rdcpix.com/8e08ee3d19b595a101f24b6e0b20abafc-f2150628066od-w480_h360_x2.webp?w=1080&q=75,655,1585.0,M2159938998,19.59904249,1.0,1.0,515,https://www.realtor.com/realestateandhomes-detail/M2159938998?listing_status=rental,47.624782,-122.314949,20,1,20,20,20,2,20,15th Avenue E,2.0,3.5,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M1062190778?listing_status=rental,,6801 S 133rd St,Seattle,WA,98178,47.483073,-122.246994,West Hill,King,http://ar.rdcpix.com/38a48e4dd9f5dd3ef1a806e0fa6b8f18c-f691030474od-w480_h360_x2.webp?w=1080&q=75,1,1875.0,M1062190778,0.029922202,1.0,,"691 - 1,070",https://www.realtor.com/realestateandhomes-detail/M1062190778?listing_status=rental,47.483073,-122.246994,3,0,0,0,2,1,0,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M9966893021?listing_status=rental,Phone Extension:1,6311-6321 Roosevelt Way NE,Seattle,WA,98115,47.674534,-122.317696,"Roosevelt, Northeast Seattle",King,http://ar.rdcpix.com/0c13e8d59c0d55bbf51d6f5e102792c8c-f1042917437od-w480_h360_x2.webp?w=1080&q=75,706,2445.0,M9966893021,21.12507481,2.0,1.0,"1,200",https://www.realtor.com/realestateandhomes-detail/M9966893021?listing_status=rental,47.674534,-122.317696,20,3,20,16,20,3,17,Roosevelt,1.0,2.0,1.5,21.0
https://www.realtor.com/realestateandhomes-detail/M2091871974?listing_status=rental,,13543 Greenwood Ave N,Seattle,WA,98133,47.727835,-122.356024,"Broadview, Northwest Seattle",King,http://ar.rdcpix.com/839e6c344591a33c8e3ec2af7d217919c-f1993761554od-w480_h360_x2.webp?w=1080&q=75,143,1725.0,M2091871974,4.278874925,1.0,1.0,655,https://www.realtor.com/realestateandhomes-detail/M2091871974?listing_status=rental,47.727835,-122.356024,20,3,8,9,7,0,2,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M1136573599?listing_status=rental,"We offer Self-Guided Tours by Appointment Only. Well-positioned in the Uptown neighborhood, Canvas Apartments residents can enjoy easy access to the bustling city life of Seattle's downtown hub. With a variety of unique floorplans to choose from including one- and two-bedroom loft-style options, our apartment community offers residents versatile options to accommodate your every need. Find the home that works perfectly for you whether you're looking for a work-from-home space or a relaxing private courtyard patio to soak up the fresh air with your morning coffee. Our pet-friendly apartment homes boast chef's kitchens complete with stainless-steel appliances and quartz countertops, while select homes also include a kitchen island. Additional features include an in-unit washer and dryer, floor-to-ceiling windows, hard-plank flooring, and plush carpeting. Luxurious amenities include a scenic rooftop deck promising the best views of Elliot Bay in Seattle, complete with grilling stations and a fire pit, resident lounge, fitness center, and indoor bike storage. Rounding out our community's appeal is our ideal location at the Seattle core. Our community is less than two miles from some of Seattle's largest employers including Amazon, Google, Starbucks, Gates Foundation, Expedia, and the University of Washington. Take advantage of the nearby I-5 freeway and hit the road when adventure calls.",600 Elliott Ave W,Seattle,WA,98119,47.624845,-122.36549,"Queen Anne, Lower Queen Anne",King,http://ar.rdcpix.com/4adeeacd83ad1db4e4610f770c5dae1ac-f4100357988od-w480_h360_x2.webp?w=1080&q=75,282,1654.0,M1136573599,8.438061041,1.0,,"488 - 1,130",https://www.realtor.com/realestateandhomes-detail/M1136573599?listing_status=rental,47.624845,-122.36549,20,1,15,20,10,2,20,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M1512162789?listing_status=rental,"Relax and enjoy the view! Named for the most prominent island seen from its expansive rooftop deck, The Blake Apartments look out over the Puget Sound, offering an escape from the bustling neighborhood below. A five minute walk from the Alaska Junction in West Seattle, The Blake is steps away from the Rapid Ride, a new element of Seattle's Metro system that carries you north as far as downtown Seattle, and south as far as West Seattle's Westwood Village.",5020 California Ave SW,Seattle,WA,98136,47.556779,-122.386438,"West Seattle, Fairmount Park",King,http://ar.rdcpix.com/bafbf62c8d58fdd7a0610a779eeab57ec-f1325960271od-w480_h360_x2.webp?w=1080&q=75,374,1770.0,M1512162789,11.19090365,1.0,1.0,439 - 588,https://www.realtor.com/realestateandhomes-detail/M1512162789?listing_status=rental,47.556779,-122.386438,20,3,20,12,14,4,20,,1.0,4.0,3.5,49.0
https://www.realtor.com/realestateandhomes-detail/M1706686270?listing_status=rental,"Pickering Place Apartments is located in Wallingford, just steps from the 45th St retail district! The community offers a walk score of 93 and features 42 residences, two commercial spaces, and a communal terrace with views of Lake Union. At Pickering Place, residence features include hardwood-like floors, patios or balconies, and on-site parking! Close proximity to both Woodland Park and Gas Works Park.",1307 N 43rd St,Seattle,WA,98103,47.658927,-122.341906,"North Central, Wallingford",King,http://ar.rdcpix.com/11adf53f5721de35629123279d5de1b6c-f1539815172od-w480_h360_x2.webp?w=1080&q=75,384,2095.0,M1706686270,11.49012567,1.0,1.0,782,https://www.realtor.com/realestateandhomes-detail/M1706686270?listing_status=rental,47.658927,-122.341906,20,1,19,14,20,0,11,Fremont,1.0,6.0,6.5,91.0
https://www.realtor.com/realestateandhomes-detail/M1186435430?listing_status=rental,,1706 N 46th St,Seattle,WA,98103,47.662374,-122.337256,"North Central, Wallingford",King,http://ar.rdcpix.com/9ab52d75a8a693c6ec0a74e3e379c78ac-f438447726od-w480_h360_x2.webp?w=1080&q=75,369,3095.0,M1186435430,11.04129264,2.0,1.0,900,https://www.realtor.com/realestateandhomes-detail/M1186435430?listing_status=rental,47.662374,-122.337256,20,1,16,14,20,0,8,Fremont,1.0,6.0,6.5,91.0
